cmpyCd,cmpyNm,ptrn,mog,prdNm,age,mlInsRt,fmlInsRt,basDt,ofrInstNm
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),20,2457,1126,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),25,2711,1956,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),30,2292,3332,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),35,2641,1935,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),40,3357,3662,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),45,3429,959,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),50,2108,2835,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),55,2804,2554,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),60,2213,1745,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),65,4606,2820,20230901,손해보험협회
N05,메리츠화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(메리),70,3513,2804,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),20,3037,2753,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),25,2103,1664,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),30,3308,2940,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),35,3750,3351,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),40,2353,3649,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),45,3612,3318,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),50,4799,4332,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),55,3551,3223,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),60,3865,2362,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),65,2544,3305,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),70,2314,3244,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),20,3125,2157,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),25,3020,3778,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),30,3065,2864,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),35,3263,3144,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),40,2735,3062,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),45,2160,2200,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),50,2463,3152,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),55,3128,2699,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),60,3552,3084,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),65,2768,2023,20230901,손해보험협회
N06,한화손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),70,2344,1699,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),20,3112,2153,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),25,2603,2704,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),30,3835,3496,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),35,2956,3749,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),40,1390,4207,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),45,3553,2877,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),50,2286,2471,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),55,3487,3274,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),60,3534,2253,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),65,2256,2946,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(한화),70,3615,2802,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),20,4185,2824,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),25,2999,3302,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),30,3975,1788,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),35,2105,2565,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),40,5527,2603,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),45,2902,3263,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),50,3781,2927,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),55,3931,1904,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),60,2387,3671,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),65,3008,1853,20230901,손해보험협회
N06,한화손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(한화),70,1941,2191,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),20,3001,3150,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),25,2736,3088,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),30,2650,3717,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),35,5041,2505,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),40,3383,3098,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),45,3110,3289,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),50,3383,2446,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),55,4053,2951,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),60,2692,4632,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),65,2907,2991,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),70,3140,2702,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),20,3358,2166,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),25,3477,1481,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),30,1961,4169,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),35,1995,1330,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),40,2014,4105,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),45,1566,2083,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),50,1833,2594,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),55,2651,2439,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),60,4484,1900,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),65,2918,3053,20230901,손해보험협회
N07,롯데손보,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),70,2215,3164,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),20,2680,3080,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),25,2913,1262,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),30,4044,4352,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),35,2858,2126,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),40,4204,4217,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),45,2864,2635,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),50,2936,1544,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),55,2767,4086,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),60,2865,2019,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),65,3397,2299,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(롯데),70,2946,1848,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),20,2170,3353,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),25,3092,2217,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),30,3095,2344,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),35,2372,3673,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),40,3626,2784,20230901,손해보험협회
N07,롯데손보,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(롯데),45,3115,2793,20230901,손해보험협회
